host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
51664119,1,214,1,4.875197323201151,2,1,0.02,1,0
49905246,1,151,0,4.948759890378168,2,89,2.11,1,9
16591072,1,19,0,5.1298987149230735,1,1,0.02,1,0
2436599,1,74,0,4.859812404361672,3,2,0.07,1,0
13358864,1,13,1,4.174387269895637,3,6,0.14,2,0
5391472,1,51,1,3.58351893845611,14,1,0.03,2,0
13358864,1,13,1,4.110873864173311,3,0,0.0,2,0
1522922,1,51,0,5.303304908059076,2,0,0.0,1,0
12616662,1,214,0,5.298317366548036,3,3,0.08,1,0
8820573,1,214,0,5.170483995038151,3,105,2.45,1,104
51525183,2,94,1,4.564348191467836,180,0,0.0,1,358
27915373,1,13,1,4.02535169073515,1,18,0.49,1,65
39765154,2,202,0,4.836281906951478,9,0,0.0,1,0
51674579,2,202,1,3.828641396489095,1,0,0.0,1,0
51651427,2,201,0,4.564348191467836,16,8,0.2,1,0
15065559,1,51,0,5.0369526024136295,4,105,2.45,1,9
40532707,1,13,1,3.688879454113936,1,1,0.02,1,0
6050369,2,94,0,5.303304908059076,1,0,0.0,1,0
51678353,2,209,1,4.454347296253507,2,2,0.05,1,0
31281230,2,178,0,5.755742213586912,2,29,1.31,1,177
50687547,1,13,0,4.499809670330265,5,10,0.23,1,64
51684417,2,202,0,5.860786223465865,7,0,0.0,2,0
51688993,3,105,0,5.19295685089021,1,103,2.67,2,324
1737876,1,28,1,3.6375861597263857,1,0,0.0,1,0
51690846,1,57,1,4.330733340286331,5,0,0.0,1,0
28504839,2,202,0,5.017279836814924,3,5,0.13,1,0
51716739,1,13,0,5.420534999272286,2,68,1.69,3,273
51728257,2,86,0,4.948759890378168,4,1,0.02,1,0
51734800,1,74,1,4.7535901911063645,2,5,0.13,2,358
22068394,1,13,1,4.07753744390572,2,2,0.05,1,0
51742426,1,214,0,5.25227342804663,4,63,1.58,1,257
51743699,2,130,0,4.61512051684126,1,1,0.02,1,0
3870120,1,214,1,4.787491742782046,2,82,2.06,1,0
5882165,1,214,0,4.941642422609304,5,0,0.0,1,0
51749922,2,112,1,4.948759890378168,1,0,0.0,1,0
47554473,1,91,0,4.867534450455582,3,16,0.37,13,71
2072706,2,209,0,6.68586094706836,3,0,0.0,1,0
13792543,2,94,1,4.709530201312334,3,76,1.78,3,281
2144034,2,94,0,4.51085950651685,1,2,0.05,1,0
28840058,1,13,1,4.127134385045092,1,4,0.1,1,0
51764491,2,64,1,4.189654742026425,2,4,0.09,1,0
216227,2,94,1,4.110873864173311,1,229,6.25,3,310
216227,2,94,1,4.110873864173311,1,219,5.95,3,280
16684382,2,201,0,5.017279836814924,2,25,0.66,1,0
51772392,2,127,1,6.376726947898627,1,3,0.16,1,365
6772290,2,34,0,5.170483995038151,3,136,3.18,1,288
42332704,1,51,1,4.110873864173311,1,0,0.0,1,0
12485770,2,209,0,5.117993812416755,30,5,0.13,9,332
12485770,2,64,0,4.795790545596741,30,4,0.11,9,338
51813565,1,91,0,4.912654885736052,2,18,0.42,1,0
34607505,2,34,0,4.983606621708336,2,1,0.02,1,0
51813748,1,214,0,5.225746673713202,4,77,1.8,1,25
1822420,1,214,0,4.795790545596741,1,0,0.0,1,0
50678424,1,13,1,5.332718793265369,1,1,0.05,2,365
7375144,1,28,1,4.189654742026425,1,0,0.0,1,0
16869971,2,169,1,4.394449154672439,1,1,0.02,2,0
51829088,3,104,0,4.941642422609304,1,0,0.0,1,0
51830532,2,34,0,5.480638923341991,4,55,1.29,1,161
23215098,1,13,0,5.991464547107982,4,39,0.91,1,29
3582774,2,115,0,6.311734809152915,5,0,0.0,1,0
271073,1,128,1,3.4339872044851463,1,0,0.0,1,0
9250639,1,151,0,4.836281906951478,2,7,0.2,1,0
6866192,2,64,0,5.278114659230517,2,0,0.0,1,0
5073789,1,214,0,6.2166061010848646,2,111,2.92,1,88
47621202,3,105,1,3.871201010907891,1,576,13.4,2,173
51680319,3,189,1,4.248495242049359,1,0,0.0,1,0
51835429,2,64,1,4.51085950651685,2,0,0.0,1,0
51838759,2,201,1,4.605170185988092,2,122,2.95,1,77
51839283,2,206,1,4.330733340286331,1,1,0.02,1,0
33480709,1,51,2,3.58351893845611,1,0,0.0,1,0
8832880,1,91,1,4.02535169073515,2,0,0.0,1,0
2350144,1,28,0,4.394449154672439,31,1,0.03,1,0
51850937,2,64,1,4.61512051684126,2,51,1.19,3,4
51851212,1,51,1,4.110873864173311,1,4,0.09,1,0
11095923,1,28,1,3.713572066704308,1,0,0.0,3,0
27341303,2,92,0,4.77912349311153,5,1,0.02,1,0
1428501,2,95,1,4.584967478670572,6,36,0.84,2,0
51857384,2,202,0,5.351858133476067,2,51,1.19,1,11
8511553,1,51,0,4.02535169073515,2,6,0.14,1,0
16139880,1,13,1,4.143134726391533,3,69,1.7,6,27
51902072,2,178,0,5.225746673713202,1,1,0.02,1,0
49871658,2,202,0,5.303304908059076,3,0,0.0,1,0
47351539,1,60,0,5.111987788356544,1,216,5.49,4,194
29923547,2,119,1,4.836281906951478,1,0,0.0,1,0
16682678,2,112,0,4.634728988229636,1,3,0.07,1,0
10221694,1,214,1,4.394449154672439,1,2,0.05,1,0
48784045,2,112,0,6.1092475827643655,1,0,0.0,2,0
51913270,2,127,0,5.303304908059076,1,0,0.0,1,0
51913826,2,145,1,4.442651256490317,1,1,0.3,8,0
8869875,2,201,0,4.564348191467836,1,5,0.12,1,0
17794202,1,19,1,4.189654742026425,3,2,0.05,1,0
30370192,2,201,0,5.030437921392435,1,42,1.06,1,357
18782603,1,28,1,3.9318256327243257,3,2,0.06,1,0
12190846,1,214,0,5.525452939131784,1,0,0.0,1,0
48535457,1,214,1,5.010635294096256,2,15,0.35,1,0
51913826,2,145,1,4.8283137373023015,1,19,0.46,8,0
6388652,2,206,1,4.07753744390572,3,49,1.28,1,275
51913826,2,145,1,5.075173815233827,1,9,0.22,8,0
51844270,2,64,0,5.525452939131784,7,1,0.02,1,0
33231070,2,119,0,5.017279836814924,3,0,0.0,1,0
24347,2,34,0,5.525452939131784,4,11,0.35,1,0
51948055,2,127,0,6.2166061010848646,29,5,0.13,1,88
51954926,1,13,1,4.07753744390572,2,256,5.96,4,38
51940393,1,13,0,5.298317366548036,2,74,1.84,1,231
15109029,2,61,1,4.02535169073515,1,0,0.0,1,0
18139498,1,214,1,4.564348191467836,4,16,0.46,1,10
43128266,2,206,2,3.610917912644224,1,20,0.47,3,324
24673896,2,209,0,5.111987788356544,4,4,0.1,1,0
51954926,1,13,1,4.290459441148391,2,255,5.95,4,0
51991283,2,94,1,5.19295685089021,1,2,0.05,5,309
51991283,2,94,1,5.3471075307174685,1,1,0.27,5,244
51991283,2,94,1,5.010635294096256,1,0,0.0,5,281
21247379,2,94,0,5.017279836814924,3,25,1.2,1,22
16272340,1,214,1,5.929589143389895,2,2,0.05,1,0
15640532,3,68,1,4.189654742026425,4,1,0.02,1,0
52004369,2,201,0,5.62040086571715,2,9,0.24,1,0
6606618,2,119,2,4.709530201312334,2,4,0.11,1,0
566660,2,35,1,4.605170185988092,1,42,0.98,1,0
2017504,2,86,1,4.454347296253507,1,2,0.06,2,0
51991283,2,94,1,5.247024072160486,1,7,0.16,5,291
6753765,2,64,2,4.61512051684126,5,0,0.0,3,0
14439022,2,94,1,4.330733340286331,3,86,2.01,1,224
17653796,3,54,1,3.828641396489095,1,27,0.75,1,16
11615226,1,91,1,4.330733340286331,1,0,0.0,1,0
4946655,2,64,0,4.836281906951478,2,6,0.14,1,0
52022983,2,202,0,5.017279836814924,1,0,0.0,1,0
10474877,1,19,1,4.276666119016055,7,11,0.42,1,98
52031360,3,104,1,3.8501476017100575,3,137,3.21,1,286
52031473,2,145,1,4.663439094112067,2,44,1.03,1,35
52031734,1,13,1,3.737669618283368,1,1,0.02,1,0
23772724,2,201,0,4.605170185988092,30,7,0.18,15,327
38260715,3,50,1,3.6375861597263857,1,74,1.73,1,135
31698014,2,64,0,4.110873864173311,5,2,0.05,1,0
9153601,1,28,0,5.389071729816501,2,70,1.67,1,335
502563,2,64,1,5.017279836814924,3,17,0.4,2,43
290094,2,34,1,3.970291913552122,2,2,0.06,1,0
7342535,1,41,0,5.351858133476067,1,3,0.07,1,0
5461672,2,95,0,4.7535901911063645,3,1,0.02,1,0
12485770,2,178,0,4.663439094112067,30,2,0.06,9,327
52112891,2,64,1,4.394449154672439,2,3,0.07,1,0
23419527,2,209,0,5.420534999272286,3,1,0.02,1,0
1260413,1,214,0,5.170483995038151,3,2,0.05,3,0
9369977,2,127,1,4.795790545596741,7,4,0.09,1,0
37626481,2,202,2,4.189654742026425,1,55,1.34,2,0
47554473,1,91,0,4.605170185988092,3,29,0.7,13,50
342734,2,119,0,5.081404364984463,1,9,0.21,1,0
52127857,2,64,1,4.110873864173311,1,1,0.03,2,0
28105866,2,61,0,4.51085950651685,1,0,0.0,1,0
4023912,2,73,0,5.442417710521793,5,6,0.15,1,208
28722501,2,86,0,5.525452939131784,2,47,2.15,1,89
173218,2,119,0,5.703782474656201,30,60,1.71,1,332
50760546,2,144,0,6.214608098422191,30,0,0.0,31,167
2787,1,89,1,4.382026634673881,1,17,0.4,6,174
2995352,3,104,1,3.8501476017100575,1,0,0.0,1,0
25169027,1,28,0,4.709530201312334,4,3,0.07,1,0
41535999,2,130,1,4.262679877041316,1,1,0.02,1,0
4273661,1,13,0,5.017279836814924,2,1,0.03,1,0
27537912,1,214,1,4.0943445622221,15,12,0.28,1,0
39603281,2,202,0,5.111987788356544,1,188,4.42,1,328
47554473,1,91,1,5.010635294096256,3,32,0.75,13,74
47554473,1,91,0,4.867534450455582,3,3,0.08,13,74
30658746,1,28,1,3.7612001156935615,1,3,0.07,1,0
52183960,1,13,0,4.795790545596741,2,141,3.35,1,215
486147,1,151,1,4.158883083359672,30,17,0.44,1,73
35215309,2,61,0,5.198497031265826,4,24,0.56,2,3
14461742,1,214,0,5.3981627015177525,5,1,0.02,1,0
8515724,1,214,1,4.23410650459726,1,29,0.77,3,0
21430239,2,64,1,4.787491742782046,1,134,3.15,1,0
37256833,2,94,1,3.6375861597263857,2,11,0.28,1,0
52228249,0,24,0,4.394449154672439,7,0,0.0,1,0
24840827,1,13,1,4.02535169073515,1,0,0.0,1,0
7940120,2,202,1,3.9318256327243257,1,0,0.0,1,0
40640586,2,119,0,5.298317366548036,2,168,3.93,1,65
52243765,1,51,1,3.9318256327243257,3,0,0.0,1,0
10590489,1,214,1,4.110873864173311,2,7,0.17,1,0
15312592,3,4,0,4.912654885736052,3,44,1.03,1,0
12378834,1,214,1,4.174387269895637,1,1,0.02,1,0
41326856,3,68,1,4.394449154672439,1,34,0.88,5,49
50466143,1,214,1,4.189654742026425,2,0,0.0,1,0
14785032,3,185,1,3.8918202981106265,1,165,4.64,1,365
42487547,1,31,0,4.7535901911063645,3,9,0.21,1,0
37312959,3,59,1,3.828641396489095,1,459,10.72,5,175
10855721,1,214,1,3.6635616461296463,7,1,0.02,1,0
20992861,2,119,1,4.454347296253507,5,1,0.02,1,0
52320213,2,127,0,5.62040086571715,4,77,1.84,1,0
26111326,3,4,0,4.836281906951478,2,26,0.64,1,0
52320041,2,202,0,5.525452939131784,30,17,0.47,1,190
1589909,3,117,1,4.382026634673881,15,9,0.26,2,259
7108710,2,209,1,4.663439094112067,1,0,0.0,1,0
15891234,2,61,0,4.61512051684126,2,6,0.14,1,0
16869971,2,169,1,4.262679877041316,1,7,0.19,2,0
16978120,2,94,1,4.189654742026425,30,0,0.0,2,308
569864,1,158,0,4.110873864173311,2,12,0.28,1,0
1519189,1,13,1,3.9318256327243257,2,3,0.09,2,316
37561828,1,28,1,3.58351893845611,3,33,0.78,1,0
4821374,2,201,0,5.198497031265826,3,22,0.83,2,273
43192686,1,20,0,4.262679877041316,5,33,0.81,1,27
52430092,2,61,0,5.3981627015177525,2,59,1.47,1,185
16098958,2,95,0,4.912654885736052,30,5,0.16,96,311
16098958,2,202,0,4.948759890378168,30,2,0.06,96,244
50549394,1,74,1,5.170483995038151,2,6,0.22,1,178
16098958,2,202,0,5.198497031265826,30,4,0.12,96,319
16098958,2,73,0,5.111987788356544,30,0,0.0,96,329
52445657,3,77,1,4.02535169073515,2,16,0.46,1,0
52454608,2,95,0,4.61512051684126,1,0,0.0,1,0
9532490,2,64,1,4.5217885770490405,4,8,0.19,3,0
52342677,2,34,1,5.170483995038151,1,0,0.0,1,0
20086355,1,13,1,4.262679877041316,5,0,0.0,1,0
42413378,1,182,0,4.969813299576001,3,180,4.2,2,263
2109282,1,28,1,4.02535169073515,14,2,0.06,1,0
52526463,2,64,0,4.709530201312334,3,1,0.02,1,0
287634,1,159,1,3.4339872044851463,1,0,0.0,1,0
10590166,3,83,1,4.51085950651685,1,3,0.3,1,87
51991283,2,94,1,5.298317366548036,1,1,0.02,5,267
52551507,2,86,1,4.605170185988092,1,0,0.0,1,0
32824042,2,119,1,3.713572066704308,1,0,0.0,1,0
9504403,2,112,0,5.4638318050256105,3,2,0.05,1,0
24884472,3,4,1,4.143134726391533,2,9,0.24,1,358
52573647,3,171,1,4.454347296253507,2,9,0.23,1,87
52539349,3,183,0,4.110873864173311,1,212,4.95,1,297
52577963,3,217,1,3.828641396489095,5,34,0.85,6,212
29452204,2,95,0,5.049856007249537,2,0,0.0,1,0
52584471,2,137,0,4.912654885736052,1,0,0.0,1,0
389899,1,214,0,5.111987788356544,1,58,1.36,2,287
14064072,2,95,1,5.69035945432406,1,0,0.0,1,0
51169036,2,206,1,4.356708826689592,1,89,2.29,1,228
11554193,1,51,1,3.784189633918261,5,16,0.4,2,38
4227531,2,127,0,5.442417710521793,180,0,0.0,1,365
14590096,1,63,0,4.262679877041316,30,62,1.56,1,7
52577563,1,190,0,4.663439094112067,5,1,0.02,3,365
21094081,1,28,1,4.007333185232471,4,6,0.14,1,0
655234,1,214,0,5.298317366548036,3,0,0.0,1,0
52604429,1,13,0,4.983606621708336,4,63,1.6,2,37
39126862,1,214,1,4.584967478670572,2,0,0.0,2,0
4209540,1,214,1,4.02535169073515,3,26,0.68,1,1
5162192,2,202,0,5.655991810819852,5,79,2.09,12,153
18652590,1,74,1,5.225746673713202,2,0,0.0,1,0
52656488,2,94,1,5.303304908059076,2,0,0.0,1,0
52661714,2,95,1,5.707110264748875,1,0,0.0,1,0
52663715,1,214,0,5.545177444479562,3,97,2.37,1,230
22693737,1,51,0,6.2166061010848646,30,96,2.38,1,339
22663500,1,182,1,4.330733340286331,5,1,0.08,1,0
52674088,1,91,1,5.017279836814924,1,0,0.0,1,0
2348712,1,214,1,4.174387269895637,2,2,0.06,1,0
36494040,2,95,0,5.525452939131784,1,0,0.0,1,0
50914821,2,95,1,4.912654885736052,1,101,2.36,1,365
21147839,1,74,1,4.262679877041316,7,1,0.03,1,0
14084903,1,158,0,5.69035945432406,3,182,4.33,1,226
19927798,2,61,0,4.912654885736052,1,4,0.11,1,0
2782391,2,95,2,3.9318256327243257,2,2,0.05,2,0
52705961,3,79,0,4.248495242049359,1,85,2.13,1,308
10721093,4,33,0,5.703782474656201,3,49,1.91,1,350
27431753,3,189,0,5.3230099791384085,4,188,4.49,1,0
8885753,1,214,1,4.394449154672439,3,0,0.0,1,0
5903619,2,95,1,4.836281906951478,1,45,1.13,1,322
11904916,1,58,0,4.248495242049359,3,35,0.88,1,0
6713072,2,201,0,4.941642422609304,4,3,0.08,1,0
2787,1,89,1,5.010635294096256,1,24,0.64,6,180
52793525,3,71,0,4.61512051684126,6,9,0.22,1,0
16098958,2,201,0,5.8888779583328805,30,1,0.11,96,213
52799398,1,214,1,4.605170185988092,3,35,0.82,1,0
22543733,3,189,1,4.110873864173311,2,5,0.12,1,0
52601644,2,94,1,4.110873864173311,1,2,0.05,1,0
40895328,3,4,0,5.62040086571715,2,147,3.43,2,325
9346894,1,52,1,4.189654742026425,1,75,1.8,2,361
9346894,1,52,0,5.010635294096256,1,119,2.81,2,361
42278723,2,61,1,4.110873864173311,1,1,0.02,1,0
13187595,1,28,0,4.795790545596741,4,77,1.92,1,1
52756677,2,94,1,3.58351893845611,3,0,0.0,1,0
5610823,1,41,0,5.568344503761097,1,5,0.14,1,0
52862385,1,51,0,4.605170185988092,2,110,2.81,3,271
24411752,1,214,1,3.912023005428146,2,0,0.0,1,0
756173,1,74,1,4.189654742026425,1,105,2.54,2,111
17607084,1,182,0,5.017279836814924,3,0,0.0,1,0
23156396,2,94,1,4.189654742026425,1,0,0.0,1,0
756173,1,74,1,4.110873864173311,1,138,3.36,2,122
2238052,1,28,1,4.248495242049359,2,54,1.26,1,0
18272255,1,158,0,5.017279836814924,2,77,2.56,1,142
13345581,1,51,1,3.6375861597263857,21,11,0.28,2,0
35518413,3,117,0,4.61512051684126,1,206,5.25,2,304
31919780,1,13,0,4.605170185988092,3,88,2.19,2,47
16098958,2,127,0,5.081404364984463,30,4,0.12,96,365
52950465,2,95,0,5.420534999272286,30,18,0.45,12,173
52954055,1,13,1,3.951243718581428,5,13,0.33,1,89
52978874,2,61,0,5.525452939131784,90,0,0.0,1,363
52973925,3,4,1,4.204692619390966,1,0,0.0,1,0
52981364,2,94,1,4.189654742026425,2,167,4.16,1,209
40826687,1,214,0,4.795790545596741,5,34,0.83,1,0
12518470,2,201,2,4.836281906951478,1,6,0.15,1,365
1250061,2,202,0,5.564520407322694,3,82,2.05,1,12
36753915,1,13,0,4.553876891600541,2,37,0.88,1,0
6057887,2,206,1,4.382026634673881,3,4,0.1,5,17
11095923,1,74,1,3.912023005428146,8,0,0.0,3,0
4393578,2,34,0,7.4570320891223805,10,84,2.8,2,97
33213436,1,85,1,4.605170185988092,1,176,4.14,8,365
13031745,1,214,1,3.737669618283368,1,1,0.02,3,0
4685913,2,64,1,4.51085950651685,1,3,0.08,2,0
40501530,2,94,0,4.248495242049359,3,4,0.34,1,0
20193547,2,34,1,4.406719247264253,1,0,0.0,1,0
53153865,1,25,0,4.736198448394496,5,77,1.99,1,44
53169195,0,78,1,3.58351893845611,3,2,0.06,1,0
5744448,2,61,0,4.454347296253507,1,0,0.0,1,0
10197136,1,13,1,3.828641396489095,1,0,0.0,1,0
283636,1,41,0,5.303304908059076,3,22,0.54,1,363
15310997,2,201,0,4.61512051684126,30,7,0.21,9,331
50742613,0,153,0,3.6375861597263857,5,10,0.25,1,0
53206623,3,67,0,5.198497031265826,1,19,0.54,1,361
53209258,1,28,1,4.663439094112067,1,0,0.0,1,0
3599608,2,86,0,5.303304908059076,28,4,0.11,1,73
53217509,1,51,1,3.828641396489095,4,0,0.0,1,0
53216788,2,94,1,4.394449154672439,1,27,0.79,1,302
8292025,2,64,0,4.812184355372417,3,0,0.0,1,0
5836431,2,95,0,5.993961427306569,3,0,0.0,1,0
50828435,1,7,1,4.02535169073515,1,1,0.02,1,0
53218990,2,94,0,4.709530201312334,1,0,0.0,1,0
23772724,2,201,0,4.709530201312334,30,7,0.22,15,331
53228755,2,95,0,4.912654885736052,1,3,0.09,1,0
48370755,2,206,1,3.828641396489095,1,3,0.08,1,0
21359759,2,202,0,4.983606621708336,1,20,0.48,1,0
13400096,1,51,1,3.6375861597263857,10,6,0.14,3,0
17929902,1,13,0,4.51085950651685,1,163,3.94,1,25
1288080,2,202,0,5.723585101952381,2,21,0.54,1,177
53268392,2,202,2,4.61512051684126,1,0,0.0,1,0
53281880,2,35,0,5.198497031265826,2,167,4.04,1,261
53274087,2,94,1,4.51085950651685,1,151,5.34,1,22
18471568,2,201,0,4.912654885736052,3,5,0.13,1,0
53284346,1,151,1,3.912023005428146,5,2,0.05,1,0
22423634,1,162,0,4.564348191467836,3,12,0.3,1,0
3530446,1,51,0,5.049856007249537,3,71,1.81,3,302
28340799,1,13,1,3.871201010907891,14,1,0.03,1,0
2321360,1,13,0,4.795790545596741,2,0,0.0,1,0
16823940,3,54,1,3.6635616461296463,4,54,1.4,2,24
3609048,1,51,0,5.298317366548036,2,9,0.61,3,90
53308963,2,35,1,4.477336814478207,3,27,0.71,2,12
53319402,3,4,1,4.394449154672439,1,0,0.0,1,0
16823940,3,54,1,3.713572066704308,2,8,0.2,2,229
53321966,1,28,0,5.049856007249537,2,207,4.89,1,20
53330133,1,31,0,4.836281906951478,21,0,0.0,1,0
8049682,1,51,1,4.406719247264253,3,120,2.81,1,0
30983216,1,28,0,4.867534450455582,2,114,2.75,1,235
17790870,2,137,0,4.430816798843313,1,2,0.05,1,0
5764600,2,94,1,4.262679877041316,2,0,0.0,1,0
724870,1,151,0,4.875197323201151,2,16,0.4,1,0
29466025,1,151,0,5.786897381366708,4,2,0.05,1,0
53369750,2,206,1,3.4339872044851463,3,119,3.19,1,3
27673980,3,77,1,3.9318256327243257,1,112,2.78,8,84
27673980,3,77,1,3.9318256327243257,1,98,2.32,8,79
53387593,2,202,1,3.828641396489095,27,0,0.0,1,0
2983459,2,145,0,5.303304908059076,2,5,0.12,1,0
53412784,2,127,1,6.398594934535208,1,0,0.0,1,0
29741970,1,91,1,4.394449154672439,2,14,0.37,1,0
53445174,1,28,1,3.58351893845611,1,1,0.02,1,0
53411078,1,28,1,4.330733340286331,1,1,0.08,1,158
53450065,3,77,1,3.4339872044851463,1,0,0.0,1,0
53462017,2,202,0,4.912654885736052,30,1,1.0,1,30
53468381,1,13,0,4.836281906951478,2,202,4.76,1,276
15895218,1,85,1,4.143134726391533,2,1,0.02,2,0
53471415,1,214,1,6.910750787961936,365,10,0.25,1,365
53477091,1,214,0,4.61512051684126,1,5,0.12,1,0
22959695,3,164,1,3.9318256327243257,1,96,3.77,5,0
2581816,1,74,0,4.394449154672439,7,0,0.0,1,0
3078092,2,64,1,4.330733340286331,1,0,0.0,1,0
53492531,1,51,0,4.110873864173311,1,2,0.05,1,0
53495399,1,28,1,4.330733340286331,1,1,0.02,1,0
12258594,1,51,0,4.189654742026425,3,8,0.19,2,0
51309850,2,92,1,4.394449154672439,1,1,0.02,1,0
52657843,1,13,1,4.875197323201151,3,6,0.23,1,0
29065752,1,214,0,5.811140992976701,7,0,0.0,1,365
9870528,2,34,0,4.795790545596741,1,0,0.0,1,0
46714717,2,137,0,4.976733742420574,3,0,0.0,1,0
33213436,1,85,1,5.010635294096256,1,93,2.48,8,365
12306936,1,28,0,5.017279836814924,3,45,1.1,1,129
9679291,1,214,2,4.110873864173311,1,1,0.03,1,0
2360150,1,91,0,5.25227342804663,2,0,0.0,1,0
53582731,1,28,0,4.61512051684126,5,14,0.33,1,1
814747,1,80,0,5.017279836814924,2,131,3.09,2,0
3113491,1,51,0,5.14166355650266,3,1,0.03,1,354
35421139,3,117,1,4.189654742026425,4,38,0.93,1,12
8775113,2,61,0,4.51085950651685,2,1,0.04,1,0
15235299,1,91,1,4.02535169073515,2,26,0.81,2,0
53618094,2,145,0,5.525452939131784,1,0,0.0,1,0
36892974,1,28,1,4.394449154672439,10,0,0.0,1,0
53627366,1,214,0,5.768320995793772,3,75,1.84,1,112
51501835,2,95,0,4.795790545596741,30,5,0.13,31,345
53627900,4,140,1,3.9318256327243257,1,149,3.7,1,276
525663,2,35,1,4.61512051684126,1,0,0.0,1,0
53652520,3,4,1,4.110873864173311,1,0,0.0,1,0
24796157,1,80,0,5.170483995038151,5,16,0.46,1,129
265152,1,80,1,4.219507705176107,3,14,0.41,3,0
16098958,2,202,0,4.948759890378168,30,0,0.0,96,338
6320146,1,214,1,4.51085950651685,2,0,0.0,1,0
52616278,1,214,0,5.111987788356544,30,14,0.36,1,330
5487321,2,86,1,4.51085950651685,1,0,0.0,1,0
51501835,2,95,0,5.017279836814924,30,8,0.2,31,298
5927655,1,214,1,4.7535901911063645,3,27,0.69,1,56
9372363,1,128,1,4.189654742026425,2,8,0.19,2,321
53773419,1,13,1,4.262679877041316,3,33,0.81,1,365
4289557,2,64,0,5.393627546352362,2,3,0.09,1,306
344035,1,158,1,3.828641396489095,1,204,4.82,13,324
299236,1,13,1,4.02535169073515,1,2,0.06,1,365
11386786,2,209,1,4.394449154672439,1,0,0.0,1,0
53819985,2,94,1,3.828641396489095,1,15,0.35,1,0
344035,1,158,1,4.189654742026425,1,64,1.53,13,329
183151,2,119,1,3.871201010907891,1,0,0.0,1,0
11742675,2,201,1,4.189654742026425,5,7,0.19,2,0
2981910,2,92,0,5.438079308923196,1,0,0.0,1,0
1918272,1,214,0,5.081404364984463,5,1,0.16,1,305
49167739,2,178,0,6.2166061010848646,5,24,0.58,2,321
3370169,1,28,0,4.795790545596741,2,99,2.46,1,288
6158370,2,34,1,4.941642422609304,3,0,0.0,1,0
53327491,2,197,0,5.993961427306569,6,40,1.02,1,105
53884572,1,13,1,3.828641396489095,5,2,0.06,1,342
16480700,2,94,1,4.477336814478207,1,80,2.29,7,55
32812120,1,214,1,3.9318256327243257,3,0,0.0,2,0
53955282,2,61,0,4.7535901911063645,3,118,2.85,1,157
778746,1,214,1,3.951243718581428,1,0,0.0,1,0
53966115,1,13,1,3.784189633918261,30,5,0.12,2,311
41832478,1,214,1,4.262679877041316,1,0,0.0,1,0
6385674,2,94,0,4.836281906951478,3,7,0.19,1,0
9383056,1,13,1,4.02535169073515,5,3,0.09,1,0
40312267,1,74,1,3.9318256327243257,2,5,0.12,1,0
24094081,1,28,1,4.110873864173311,1,1,0.03,1,0
53717769,0,152,0,4.48863636973214,1,121,2.9,1,170
47573846,0,205,0,4.454347296253507,20,10,0.24,1,277
347475,1,45,0,5.62040086571715,2,18,0.46,1,292
52172297,1,13,1,4.189654742026425,1,9,0.24,1,343
9122037,1,151,0,4.912654885736052,30,0,0.0,1,341
16300728,1,190,1,3.713572066704308,2,9,0.25,1,20
16677326,2,34,1,4.454347296253507,1,165,3.96,12,338
16677326,2,34,1,4.454347296253507,1,146,3.62,12,352
16677326,2,34,1,4.454347296253507,1,162,3.91,12,344
1692144,1,182,0,4.795790545596741,1,5,0.12,1,0
587918,2,64,0,5.3981627015177525,2,48,1.21,1,135
2355573,1,214,1,4.394449154672439,5,81,1.96,2,308
5162192,2,202,0,5.62040086571715,30,10,0.25,12,219
16782573,3,125,0,4.836281906951478,4,93,2.22,4,306
54074349,2,34,2,3.8501476017100575,1,0,0.0,1,0
54074445,2,169,0,4.189654742026425,1,3,0.07,1,0
2503478,1,159,1,4.07753744390572,1,5,0.13,1,2
54081802,3,166,1,4.110873864173311,1,0,0.0,1,0
16782573,3,125,0,4.7535901911063645,4,6,0.14,4,314
21820535,1,51,1,4.189654742026425,3,0,0.0,1,0
54123180,3,4,1,3.912023005428146,1,5,0.13,1,332
5829904,1,91,0,4.262679877041316,3,2,0.11,1,0
54130768,2,206,1,4.564348191467836,1,0,0.0,1,158
22364252,2,209,0,5.2832037287379885,15,2,0.05,1,31
16572048,2,201,1,4.394449154672439,5,5,0.12,1,0
43392243,4,46,1,3.58351893845611,4,73,2.1,4,320
8255336,2,178,1,4.418840607796598,5,12,0.3,2,0
26584499,2,202,0,4.919980925828125,31,2,0.1,8,365
6429683,2,201,1,4.330733340286331,1,89,2.1,1,268
40861618,2,103,0,4.23410650459726,6,24,0.6,1,0
853118,1,13,1,4.174387269895637,4,25,0.59,1,18
54206554,1,13,0,4.61512051684126,3,1,0.02,1,0
48170471,1,214,1,4.189654742026425,2,2,0.05,2,0
3710888,1,151,1,5.860786223465865,365,0,0.0,1,364
4118478,2,64,0,6.111467339502679,1,1,0.03,1,0
54210823,2,202,1,4.605170185988092,1,0,0.0,1,157
54235059,3,117,0,5.278114659230517,1,0,0.0,1,0
54242258,1,28,1,3.8918202981106265,1,1,0.03,1,0
1855214,1,28,0,4.454347296253507,2,99,2.5,1,29
54262760,1,13,1,4.262679877041316,1,0,0.0,1,0
48705078,2,95,0,5.198497031265826,2,136,3.45,1,253
